"calageBP","realisation_1","realisation_2","realisation_3","realisation_4","realisation_5"
1199,-16.2862892530538,-17.8356163360841,-16.098575381841,-16.4918594677604,-16.448268108749
1200,-15.8632066453617,-17.5873768576931,-15.7612937339993,-16.5859713423819,-16.6905600459006
1201,-15.5236970352634,-17.0701880589045,-15.9036665600556,-16.2612904150828,-16.7627691300596
1202,-15.2746543442631,-16.542285484089,-16.0854202757764,-15.7455269937767,-16.5040262627122
1203,-15.140707823405,-16.3059796164305,-15.8231722468458,-15.3650515246221,-15.816733777131
1204,-15.1398870411102,-16.2504552569008,-15.1553811292964,-15.1953094087978,-14.9610766353131
1205,-15.2853860896907,-15.9764798178577,-14.485110788921,-15.1361635738249,-14.4467553588733
1206,-15.4989072882688,-15.2984649199465,-14.0661336364206,-15.049505173712,-14.4881774250313
1207,-15.4699178704081,-14.5887506779795,-13.7538449277738,-14.7098941306763,-14.5363751468877
1208,-14.8891187608207,-14.2553875257027,-13.3538712198259,-13.9082888250284,-13.9852222350702
1209,-13.8759009248318,-14.1177849400819,-12.8152292451579,-12.7786617073439,-12.9393052783146
1210,-12.8219202872343,-13.6220539822234,-12.1782482353653,-11.6728389381944,-11.9544516788136
1211,-11.9982679434115,-12.5141997021202,-11.5022468945336,-10.846746419617,-11.3527258303986
1212,-11.3889995157606,-11.2429923719494,-10.8868040538075,-10.3279474324193,-10.9024863877208
1213,-10.9422416404138,-10.320598466857,-10.4308752172491,-10.1042947548791,-10.3331747420863
1214,-10.6486211071124,-9.90788705276299,-10.1704732298863,-10.0855016806279,-9.7620302288883
1215,-10.5229252501866,-9.96182021893043,-10.1047580493138,-10.1362633314884,-9.52896567608714
1216,-10.5143567123925,-10.3211362496009,-10.1616485341105,-10.1479642353831,-9.72403431208962
1217,-10.4350638833848,-10.5837821026119,-10.121786234057,-10.0686532918123,-9.91184357427587
1218,-10.1101170148934,-10.3754471987861,-9.79586466213267,-9.86496483100198,-9.66427319940075
1219,-9.6321553480858,-9.8368397979044,-9.42620778524596,-9.60619748034456,-9.20225127438297
1220,-9.23350422343312,-9.37690415520097,-9.47867485708661,-9.41483800493126,-9.08421731320188
1221,-9.06001419316595,-9.16905300119261,-10.0831258265639,-9.33561140689814,-9.5138394322747
1222,-9.09206364753833,-8.93787811796456,-10.7318113100979,-9.26565371056124,-10.0198572003313
1223,-9.26896484215795,-8.41475854697114,-10.90997589915,-9.10835449663371,-10.1208178175246
1224,-9.34995529372005,-7.77927347908411,-10.6076399647851,-8.94636328281936,-9.84758429857371
1225,-9.01202595694601,-7.42103967858786,-10.0535291740132,-8.94535729612755,-9.47290923925646
1226,-8.20950724098741,-7.46480307591149,-9.35011309183924,-9.08700525298169,-9.1109572487164
1227,-7.37265125578427,-7.57940686286161,-8.38109404106776,-9.03691434605916,-8.60171043018545
1228,-6.91831238640195,-7.43506449546596,-7.07844147615936,-8.49700169964697,-7.8231813426095
1229,-6.83832302660995,-7.02809153084308,-5.86717387573104,-7.64523048771212,-7.11252575851654
1230,-6.94271602121837,-6.4959528732559,-5.37713642655786,-6.86221426716169,-6.99839938543303
1231,-7.12531056196424,-6.01275181840556,-5.77231615560928,-6.3755572117411,-7.6217074600356
1232,-7.41149335445033,-5.80877628516598,-6.49009807997592,-6.17338690357182,-8.51844992199971
1233,-7.82590677237895,-6.08938984674034,-6.94669011746838,-6.21694616263465,-9.2020712676075
1234,-8.2674562760897,-6.751208456062,-6.99058702482739,-6.40363075027372,-9.4948487427285
1235,-8.56063871875248,-7.50813735862905,-6.72610232133783,-6.59305300705419,-9.40182067850631
1236,-8.52898025944836,-8.07169825574458,-6.26088679827584,-6.64433237164986,-8.93040960748132
1237,-7.9960070572584,-8.15341284871167,-5.7025912469176,-6.41658828273454,-8.08803806219388
1238,-6.82992937511315,-7.51764836246459,-5.16026992524065,-5.79707603728846,-6.90306726482033
1239,-5.30884295306081,-6.41352187257935,-4.75585103450355,-4.9311400224276,-5.59592819058721
1240,-3.93112155751786,-5.3506616128524,-4.61818140806045,-4.10282521012906,-4.49027271052952
1241,-3.19725370205387,-4.8411968165638,-4.87617430058666,-3.59750814716112,-3.91074365287915
1242,-3.50176218419032,-5.28437215004087,-5.6140060813641,-3.65314664103538,-4.11183740661369
1243,-4.63899823070962,-6.44007352862101,-6.66247110351082,-4.23912692457378,-4.95075300644286
1244,-6.19225626600308,-7.84334947089774,-7.76325920283311,-5.23038914129523,-6.14497558978699
1245,-7.74459781666182,-9.02900039099924,-8.65796188972989,-6.50176921497219,-7.41183612201907
1246,-8.9176419962685,-9.59886519057361,-9.1265666695133,-7.91698660803118,-8.49015363215455
1247,-9.61308060630092,-9.64173361174124,-9.22795997086711,-9.2590135823614,-9.27483108006613
1248,-9.85624583962491,-9.46136384983079,-9.14415044586118,-10.2751758841102,-9.72967596053704
1249,-9.67301374147318,-9.36245967386879,-9.05768831968602,-10.712642462429,-9.81879885615202
1250,-9.12976955859678,-9.5556673598294,-9.09212805940313,-10.4005349216494,-9.51982972142076
1251,-8.49878270896296,-9.77359490403828,-9.07118379179553,-9.58449145636769,-8.87910943527997
1252,-8.10927407667899,-9.60687532316557,-8.73148610876503,-8.63695008732412,-7.9673160599176
1253,-8.03042433678099,-8.94454886490421,-8.05852031812156,-7.76742311564652,-6.93545729498925
1254,-8.02581267991838,-8.02638258544267,-7.33024326309977,-6.99390824375714,-6.02892517968759
1255,-7.89675079457619,-7.09738539060026,-6.79712203287936,-6.33698769812866,-5.45383252670335
1256,-7.69660320278514,-6.33492729483373,-6.50776127353721,-5.87904502621394,-5.21232384112159
1257,-7.54789349733472,-5.89246984281592,-6.45223515805374,-5.71676613695039,-5.24822011259072
1258,-7.50186551364505,-5.80295057018617,-6.59565893260155,-5.86005217722012,-5.50146592304961
1259,-7.53342177958471,-5.97023594807589,-6.87642323748797,-6.22586259054984,-5.90785917044593
1260,-7.61372146380603,-6.29186351018573,-7.23160828485403,-6.72659946884379,-6.4029944220767
1261,-7.71392373496134,-6.66537079021632,-7.59829428684077,-7.27466490400624,-6.92246624523894
1262,-7.8090481399007,-7.00193396599396,-7.92212514601512,-7.79397206010279,-7.41044351796339
1263,-7.89406466539976,-7.28321374726365,-8.19300192904367,-8.26792333823026,-7.85540716814619
1264,-7.97036914241887,-7.51357323134825,-8.41508050808202,-8.69908204868116,-8.26011060734802
1265,-8.03936050173142,-7.69738646715226,-8.59252363177252,-9.09002074492825,-8.62731413214417
1266,-8.1024376741108,-7.83902750358018,-8.72949404875747,-9.44331198044434,-8.95977803910994
1267,-8.1609995903304,-7.94287038953653,-8.83015450767918,-9.76152830870221,-9.26026262482061
1268,-8.21644518116362,-8.01328917392579,-8.89866775717999,-10.0472422831746,-9.53152818585149
1269,-8.27017337738383,-8.05465790565247,-8.9391965459022,-10.3030264573344,-9.77633501877785
1270,-8.32358310976444,-8.07135063362108,-8.95590362248813,-10.5314533846543,-9.99744342017499
1271,-8.37807330907884,-8.06774140673612,-8.95295173558011,-10.7350956186071,-10.1976136866182
1272,-8.43504290610041,-8.04820427390208,-8.93450363382046,-10.9165257126657,-10.3796061146828
1273,-8.49589083160254,-8.01711328402348,-8.90472206585147,-11.0783162203027,-10.546181000944
1274,-8.56201601635864,-7.97884248600481,-8.86776978031549,-11.223039694991,-10.7000986419772
1275,-8.63481739114208,-7.93776592875058,-8.82780952585482,-11.3532686902033,-10.8441193343577
1276,-8.71569388672626,-7.89825766116528,-8.78900405111178,-11.4715757594125,-10.9810033746606
1277,-8.80604443388457,-7.86469173215344,-8.7555161047287,-11.5805334560913,-11.1135110594614
1278,-8.9072679633904,-7.84144219061953,-8.73150843534788,-11.6827143337126,-11.2444026853353
1279,-9.02076340601714,-7.83288308546807,-8.72114379161165,-11.780690945749,-11.3764385488577
1280,-9.14792969253819,-7.84338846560356,-8.72858492216232,-11.8770358456735,-11.5123789466037
1281,-9.29016575372693,-7.87733237993051,-8.75799457564222,-11.9743215869587,-11.6549841751487
1282,-9.44887052035675,-7.93908887735341,-8.81353550069366,-12.0751207230774,-11.807014531068
1283,-9.62544292320105,-8.03303200677676,-8.89937044595896,-12.1820058075025,-11.9712303109368
1284,-9.82128189303321,-8.16353581710508,-9.01966216008043,-12.2975493937068,-12.1503918113306
1285,-10.0377863606266,-8.33497435724285,-9.1785733917004,-12.4243240351629,-12.3472593288245
1286,-10.276354848023,-8.55172066660375,-9.38026576729945,-12.5649019507016,-12.5645924423942
1287,-10.5377150295885,-8.81649091638051,-9.62705911941941,-12.7213061139869,-12.8039729412274
1288,-10.8205572216404,-9.12696938464111,-9.91567976982037,-12.8938914463045,-13.063405678059
1289,-11.1231864085644,-9.47988865169104,-10.2417961219873,-13.0826973849505,-13.34021898839
1290,-11.4439075747464,-9.8719812978358,-10.601076579405,-13.2877633672211,-13.6317412077213
1291,-11.7810257045722,-10.2999799033809,-10.9891895455585,-13.5091288304127,-13.9353006715538
1292,-12.1328457824275,-10.7606170486318,-11.4018034239327,-13.7468332118215,-14.2482257153885
1293,-12.4976727926982,-11.2506253138941,-11.8345866180126,-14.0009159487438,-14.5678446747262
1294,-12.87381171977,-11.7667372794732,-12.2832075312831,-14.2714164784757,-14.891485885068
1295,-13.2595675480288,-12.3056855256747,-12.743334567229,-14.5583742383137,-15.2164776819148
1296,-13.6532452618604,-12.864202632804,-13.2106361293354,-14.8618286655538,-15.5401484007675
1297,-14.0531498456504,-13.4390211811667,-13.6807806210871,-15.1818191974924,-15.859826377127
1298,-14.4575862837848,-14.0268737510682,-14.1494364459691,-15.5183852714258,-16.1728399464944
1299,-14.8648595606494,-14.624492922814,-14.6122720074663,-15.8715663246501,-16.4765174443704
1300,-15.2732746606299,-15.2286112767097,-15.0649557090636,-16.2414017944617,-16.7681872062561
1301,-15.6811365681121,-15.8359613930608,-15.503155954246,-16.6279311181568,-17.0451775676524
1302,-16.0867502674818,-16.4432758521727,-15.9225411464984,-17.0311937330316,-17.3048168640602
1303,-16.4884207431248,-17.047287234351,-16.3187796893058,-17.4512290763824,-17.5444334309805
1304,-16.884452979427,-17.6447281199012,-16.687539986153,-17.8880765855055,-17.7613556039142
1305,-17.2731519607741,-18.2323310891287,-17.024490440525,-18.3417756976971,-17.9529117183622
1306,-17.6528226715518,-18.806828722339,-17.3252994559066,-18.8123658502535,-18.1164301098255
1307,-18.0217700961461,-19.3649535998378,-17.585635435783,-19.2998864804709,-18.2492391138051
1308,-18.3782992189427,-19.9034383019304,-17.8011667836389,-19.8043770256456,-18.3486670658017
1309,-18.7207150243274,-20.4190154089224,-17.9675619029593,-20.3258769230738,-18.4120423013165
1310,-19.047313432064,-20.9083728677143,-18.0805644926335,-20.8643627949832,-18.4367636639886
1311,-19.3552148507665,-21.3624105111997,-18.14568265078,-21.4116653294181,-18.4293735782246
1312,-19.6392130732279,-21.7605721196255,-18.1877505412273,-21.9434924755231,-18.414511786923
1313,-19.8938283920266,-22.0809547821219,-18.2338741610267,-22.4336569092695,-18.4189454235238
1314,-20.1135810997411,-22.3016555878194,-18.3111595072296,-22.8559713066289,-18.469441621467
1315,-20.29299148895,-22.4007716258482,-18.4467125768872,-23.1842483435727,-18.5927675141924
1316,-20.4265798522317,-22.3563999853388,-18.667639367051,-23.3923006960724,-18.8156902351402
1317,-20.5088664821645,-22.1466377554216,-19.0010458747722,-23.4539410400995,-19.1649769177503
1318,-20.5351547620955,-21.7543184701887,-19.4685547579478,-23.346466445259,-19.6614965793346
1319,-20.5081924645151,-21.207302295227,-20.0396617536627,-23.0802980878186,-20.2700482725918
1320,-20.4348442644528,-20.5583500629129,-20.6550353240574,-22.6841754662329,-20.9244231897744
1321,-20.3220183103517,-19.8604855501491,-21.255039522791,-22.187031515646,-21.5580850882414
1322,-20.176622750655,-19.1667325338386,-21.7800384035227,-21.6177991712023,-22.1044977253515
1323,-20.0055657338059,-18.5301147908841,-22.1703960199116,-21.0054113680458,-22.4971248584638
1324,-19.8157554082474,-18.0036560981886,-22.366476425617,-20.3788010413209,-22.6694302449369
1325,-19.6140965591385,-17.6401227137548,-22.3089542744681,-19.7668316497257,-22.5552289368096
1326,-19.4070875185403,-17.4611597210438,-21.9760402694905,-19.1899704192695,-22.1307899692423
1327,-19.2004374972212,-17.4279910095596,-21.4188206700572,-18.6523834430114,-21.4548060129509
1328,-18.9997650787728,-17.494901355252,-20.6967511789048,-18.1563646991908,-20.595435737736
1329,-18.8106888467864,-17.6161755340709,-19.8692874987703,-17.7042081660473,-19.6208378133976
1330,-18.6388273848534,-17.7460983219661,-18.9958853323906,-17.2982078218205,-18.5991709097362
1331,-18.4897992765653,-17.8389544948874,-18.1360003825024,-16.9406576447498,-17.5985936965519
1332,-18.3692231055135,-17.8490288287848,-17.3490883518427,-16.6338516130749,-16.687264843645
1333,-18.2826343284647,-17.7311098645112,-16.6941794720383,-16.3800519430433,-15.9328662819531
1334,-18.2301140716682,-17.4730404583707,-16.2023868725347,-16.1794368015901,-15.3717989288809
1335,-18.2030093702139,-17.1155937765295,-15.8601196600568,-16.028847140089,-14.9903730036443
1336,-18.1918822483578,-16.7043003051652,-15.6497689912658,-15.924823964525,-14.7703966267279
1337,-18.1872947303563,-16.2846905304557,-15.5537260228228,-15.863908280883,-14.6936779186161
1338,-18.1798088404656,-15.9022949385785,-15.554381911389,-15.8426410951481,-14.7420249997933
1339,-18.159986602942,-15.6026440157115,-15.6341278136255,-15.857563413305,-14.897245990744
1340,-18.1183900420418,-15.4312682480325,-15.7753548861934,-15.905216241339,-15.1411490119525
1341,-18.0455845066017,-15.4336854470238,-15.9604569872577,-15.9821420343486,-15.4555438174527
1342,-17.9367915669829,-15.6376619553509,-16.175611549967,-16.0869127951732,-15.824528019215
1343,-17.8011473744599,-16.0179158988159,-16.4183027848598,-16.2241655959588,-16.2390362287396
1344,-17.6503760300133,-16.5392990538068,-16.688117831151,-16.3996655409803,-16.6912746596712
1345,-17.4962016346234,-17.166663196712,-16.9846438280554,-16.6191777345124,-17.1734495256542
1346,-17.3503482892709,-17.8648601039196,-17.3074679147878,-16.8884672808301,-17.6777670403331
1347,-17.2245400949362,-18.5987415518178,-17.6561772305632,-17.2132992842081,-18.1964334173524
1348,-17.1305011525999,-19.3331593167948,-18.0303589145963,-17.5994388489214,-18.7216548703567
1349,-17.0799555632424,-20.0329651752389,-18.429600106102,-18.0526510792447,-19.2456376129905
1350,-17.0846274278442,-20.6630109035382,-18.8534879442952,-18.5787010794529,-19.7605878588983
1351,-17.1552381676159,-21.1895546838881,-19.3009139403297,-19.18190129684,-20.2585174744136
1352,-17.2884067028915,-21.5986355295302,-19.7609857285593,-19.8461328336618,-20.7287048677853
1353,-17.4703387290866,-21.8908985327684,-20.2155865715341,-20.540190376428,-21.1584100737776
1354,-17.686996456873,-22.0673303090602,-20.6464308096565,-21.232515857137,-21.5348459330186
1355,-17.9243420969226,-22.128917473863,-21.0352327833289,-21.8915512077871,-21.8452252861368
1356,-18.1683378599072,-22.0766466426344,-21.3637068329538,-22.4857383603767,-22.0767609737602
1357,-18.4049459564988,-21.9115044308318,-21.6135672989335,-22.9835192469042,-22.2166658365174
1358,-18.6201285973692,-21.6344774539128,-21.7665285216706,-23.3533357993677,-22.2521527150364
1359,-18.7998479931903,-21.2465523273349,-21.8043048415674,-23.5636299497657,-22.1704344499456
1360,-18.9312963563408,-20.7516401936537,-21.7115467723227,-23.5870786452875,-21.9613098198212
1361,-19.0159042688602,-20.1875062117848,-21.506893659154,-23.4453829210331,-21.6445121474081
1362,-19.0642597584838,-19.6136888422072,-21.2308448555733,-23.1917737859354,-21.2590272379463
1363,-19.0871021972766,-19.0900863909123,-20.9242609936002,-22.8800033421365,-20.8441590808248
1364,-19.0951709573041,-18.6765971638915,-20.628002705254,-22.5638236917784,-20.4392116654323
1365,-19.0992054106313,-18.4331194671361,-20.3829306225541,-22.2969869370032,-20.0834889811579
1366,-19.1099449293236,-18.4195516066374,-20.2299053775198,-22.1332451799529,-19.8162950173903
1367,-19.1380774170937,-18.6953513045438,-20.2095192541266,-22.1260177096533,-19.6766941874629
1368,-19.1884537278455,-19.2700094642718,-20.3319310597688,-22.2909793246888,-19.6765804727318
1369,-19.2547925455132,-20.0577224248267,-20.5492581861989,-22.5718201572828,-19.7760295770264
1370,-19.3295615906431,-20.9619779202039,-20.8070956951898,-22.9041411546812,-19.9292941913974
1371,-19.4052285837817,-21.8862636843987,-21.0510386485145,-23.2235432641303,-20.0906270068954
1372,-19.4742612454756,-22.7340674514064,-21.2266821079461,-23.4656274328761,-20.214280714571
1373,-19.529127296271,-23.4088769552223,-21.2796211352576,-23.5659946081649,-20.2545080054749
1374,-19.5622944567146,-23.8141799298417,-21.1554507922219,-23.4602457372427,-20.1655615706576
1375,-19.5675992075949,-23.8632301457346,-20.8071861719339,-23.0910421301793,-19.907612216961
1376,-19.5542440864866,-23.5789174267966,-20.2711415597952,-22.4803065576938,-19.5072690510138
1377,-19.5410920647493,-23.0530583130839,-19.6360003260593,-21.6997924076242,-19.0329100473365
1378,-19.5471561202674,-22.3785396337693,-18.9912590243815,-20.8220268340652,-18.553561764441
1379,-19.5914492309252,-21.6482482180253,-18.4264142084172,-19.9195369911117,-18.1382507608394
1380,-19.6929843746069,-20.9550708950248,-18.0309624318221,-19.0648500328586,-17.8560035950438
1381,-19.8707745291969,-20.3918944939404,-17.8944002482516,-18.3304931134006,-17.7758468255663
1382,-20.1438326725794,-20.0516058439448,-18.106224211361,-17.7889933868327,-17.9668070109189
1383,-20.5267635111459,-20.0148168698328,-18.7408756523307,-17.5045430786564,-18.4863694088206
1384,-20.9954654268093,-20.2543611001382,-19.7406052405003,-17.4681505255968,-19.2906822032366
1385,-21.5057629610794,-20.6871761250799,-20.9791070389106,-17.6328694995072,-20.2833382329056
1386,-22.0133104040725,-21.229725467075,-22.3294936644253,-17.9514318698329,-21.3674846011915
1387,-22.4737620459049,-21.7984726485406,-23.6648777339078,-18.3765695060193,-22.4462684114584
1388,-22.842772176693,-22.3098811918938,-24.8583718642217,-18.8610142775115,-23.4228367670706
1389,-23.075995086553,-22.6804146195517,-25.7830886722307,-19.3574980537549,-24.2003367713919
1390,-23.1290850656013,-22.8265364539314,-26.3121407747983,-19.8187527041947,-24.6819155277866
1391,-22.9578686480282,-22.6649801342439,-26.3190218877185,-20.197617117684,-24.7710056440909
1392,-22.5526348877565,-22.1664839348762,-25.7534758357016,-20.4683425798097,-24.4281633392318
1393,-21.9795786072834,-21.4207350217253,-24.7331918858144,-20.6523424654,-23.7397630148259
1394,-21.3150142848409,-20.5332786681115,-23.3982495672972,-20.7773177360615,-22.8089529846427
1395,-20.6352563986611,-19.6096601473551,-21.8887284093905,-20.8709693534004,-21.7388815624521
1396,-20.0166194269761,-18.7554247327764,-20.3447079413347,-20.9609982790231,-20.6326970620236
1397,-19.5354178480177,-18.0761176976957,-18.9062676923703,-21.075105474536,-19.593547797127
1398,-19.2679661400182,-17.6772843154335,-17.7134871917377,-21.2409919015454,-18.7245820815318
1399,-19.2905787812094,-17.6644698593099,-16.9064459686773,-21.4863585216576,-18.1289482290078
1400,-19.6795702498234,-18.1432196026453,-16.6252235524296,-21.8389062964791,-17.9097945533247
1401,-20.4949521314011,-19.1989754755702,-16.9891280420783,-22.319193407441,-18.1561550413603
1402,-21.6409568004244,-20.7250857104225,-17.9189900601235,-22.8795265494718,-18.8221968959508
1403,-22.9353151964071,-22.5082323137036,-19.2254292040082,-23.4343135766918,-19.7871981850482
1404,-24.1948326190207,-24.3339558714464,-20.7178857183023,-23.8975567929893,-20.9296355983727
1405,-25.2363143679365,-25.9877969696835,-22.2057998475758,-24.1832585022522,-22.1279858256445
1406,-25.8773075928923,-27.2559842287611,-23.4991829764565,-24.2058946799236,-23.2610148761458
1407,-26.0345852455573,-28.0167739706205,-24.4844390557316,-23.9432970144411,-24.2461865592363
1408,-25.8229427171089,-28.3320798887479,-25.2004267608331,-23.4997345986255,-25.0781929114693
1409,-25.380686108972,-28.2856208581931,-25.7041053363298,-22.9944881229032,-25.7608950841553
1410,-24.8461215225711,-27.9611157540057,-26.0524340267902,-22.5468382777008,-26.2981542286052
1411,-24.357555059331,-27.4422834512356,-26.3023720767832,-22.2760657534447,-26.6938314961295
1412,-24.0532917826065,-26.8128425579283,-26.5108782967111,-22.3014500240321,-26.951788130529
1413,-24.0352434623881,-26.1471508851971,-26.7196902253958,-22.6996207246583,-27.0791279452052
1414,-24.2728675919007,-25.4854973959416,-26.9151472133594,-23.3919823647542,-27.0947561645242
1415,-24.7054970856484,-24.860422645649,-27.0709891909679,-24.2646360144459,-27.0202620525244
1416,-25.2724648581355,-24.3044671898064,-27.1609560885874,-25.2036827438595,-26.8772348732444
1417,-25.9131038238661,-23.8501715839008,-27.158787836584,-26.0952236231211,-26.6872638907226
1418,-26.5667468973446,-23.5300763834192,-27.0382243653239,-26.8253597223566,-26.4719383689974
1419,-27.1727355923998,-23.3767094928075,-26.773026163462,-27.2802299240655,-26.252846610851
1420,-27.681063576051,-23.4069277222646,-26.3624196772749,-27.3928120429604,-26.0503861917655
1421,-28.0731406137612,-23.5913695606043,-25.8807373919154,-27.2342246507601,-25.8814429083926
1422,-28.3361397558759,-23.8921947431949,-25.4160899992484,-26.9009282481925,-25.7622583213763
1423,-28.4572340527405,-24.2715630054046,-25.0565881911386,-26.4893833359853,-25.7090739913604
1424,-28.4235965547008,-24.6916340826013,-24.8903426594506,-26.0960504148664,-25.7381314789887
1425,-28.222400312102,-25.1145677101534,-25.0054640960494,-25.8173899855636,-25.8656723449052
1426,-27.8460672546686,-25.5041558111991,-25.4678630744639,-25.7340252590679,-26.1011900687756
1427,-27.3266449938685,-25.8365122824747,-26.1758534755994,-25.8070180395369,-26.4032344354446
1428,-26.7142728370226,-26.0933768014937,-26.9512304113348,-25.942842588077,-26.7070961262727
1429,-26.0591827759703,-26.2565178668813,-27.6153969846776,-26.0476935115161,-26.947946665255
1430,-25.411606802551,-26.3077039772625,-27.9897562986357,-26.0277654166823,-27.0609575763869
1431,-24.8215071168486,-26.2288951217853,-27.897498545812,-25.7902341277618,-26.9819644852678
1432,-24.3197386995377,-26.0156130510761,-27.2883793616453,-25.3117673454514,-26.6938360895115
1433,-23.9057270389831,-25.6856872764544,-26.320342058024,-24.683340056692,-26.2568058536025
1434,-23.5759703767441,-25.2590249858552,-25.1707199104031,-24.0065734795246,-25.7383127598375
1435,-23.3269669543805,-24.7555333672138,-24.0168461942372,-23.38308883199,-25.2057957905134
1436,-23.1552150134515,-24.1951196084653,-23.0360541849811,-22.9145073321292,-24.7266939279268
1437,-23.0571360757628,-23.5978722057777,-22.4042624466704,-22.7014912405951,-24.3679027189837
1438,-23.0239035126402,-22.9962823656884,-22.2006137062547,-22.7791036416316,-24.1591430513938
1439,-23.0381617926042,-22.4429972547576,-22.3469778168236,-23.0758007297127,-24.0697223288555
1440,-23.081773617028,-21.9925115535493,-22.7508088538712,-23.5102670128455,-24.0634103990482
1441,-23.1366016872849,-21.6993199426279,-23.3195608928916,-24.0011869990369,-24.1039771096512
1442,-23.1845087047479,-21.6179171025574,-23.9606880093789,-24.467245196294,-24.1551923083437
1443,-23.2073573707903,-21.8027977139022,-24.5816442788271,-24.8271261126238,-24.1808258428051
1444,-23.1871074760144,-22.3066177978862,-25.0906797133995,-25.0007326116768,-24.1452016068413
1445,-23.1098077134306,-23.1045984361642,-25.4295651121415,-24.9592784734634,-24.0359770870569
1446,-22.9670079039572,-24.0677812840716,-25.5851694735227,-24.7430101634981,-23.8722023213421
1447,-22.7506452188889,-25.0598724212804,-25.547537291078,-24.3970349389664,-23.6751377882024
1448,-22.4526568295205,-25.9445779274627,-25.3067130583421,-23.9664600570538,-23.4660439661432
1449,-22.0649799071469,-26.5856038822907,-24.8527412688499,-23.496392774946,-23.2661813336701
1450,-21.5795516230626,-26.8466563654363,-24.1756664161361,-23.0319403498284,-23.0968103692887
1451,-20.9963094036976,-26.6197627121247,-23.2785620972845,-22.6115634070033,-22.9724298188545
1452,-20.3634591999119,-25.9678229600755,-22.243111352746,-22.2336209615072,-22.8667423720853
1453,-19.7472198897314,-25.0175037025632,-21.1803328240616,-21.8815068436429,-22.7382263795144
1454,-19.2138412100859,-23.8955807747413,-20.2012954091516,-21.5385892460587,-22.5453341100499
1455,-18.8295728979051,-22.7288300117631,-19.4170680059361,-21.1882363614032,-22.2465178325997
1456,-18.6592230855724,-21.6428290788891,-18.9366644594687,-20.8141504393879,-21.8013076633263
1457,-18.7051782027962,-20.7112746973287,-18.7801145037611,-20.4144984528808,-21.2159046733645
1458,-18.884840081527,-19.9372298027245,-18.8462996413663,-20.0071405043258,-20.5600505321543
1459,-19.1095212597525,-19.3186962973625,-19.0254208937398,-19.6113477430882,-19.9080397033113
1460,-19.2905342754602,-18.853676083529,-19.2076792823371,-19.2463913185334,-19.3341666504513
1461,-19.3391916666379,-18.5401710635102,-19.2832758286136,-18.9315423800269,-18.9127258371896
1462,-19.1785103422132,-18.3726695961063,-19.1573116428227,-18.6849453006917,-18.7101516049703
1463,-18.8524020823556,-18.3093685222322,-18.8887913919282,-18.5131059410452,-18.711690808721
1464,-18.4761290369003,-18.2870459642889,-18.6275513518064,-18.4156612831466,-18.854674646438
1465,-18.1658766681179,-18.242202874857,-18.5246032085582,-18.392159422047,-19.07581426156
1466,-18.0349851848317,-18.113381785104,-18.7232614021321,-18.4407940821243,-19.3108310348157
1467,-18.0969357867742,-17.9107778991341,-19.0966924268975,-18.512225045414,-19.4607089411873
1468,-18.2413868961741,-17.7334340178721,-19.1830858005504,-18.4981711449051,-19.3833584052388
1469,-18.392001111046,-17.674425827835,-18.656513972439,-18.3315360201499,-19.003313604927
1470,-18.6750222429937,-17.7709886085998,-17.9522591386705,-18.1630638393114,-18.5817013289968
1471,-19.2679133766669,-18.0415326851074,-17.7223889649149,-18.2051928113359,-18.4705268025334
1472,-20.0528832858257,-18.4495254947158,-18.2141502149363,-18.5445202025516,-18.6985446714691
1473,-20.5785289430811,-18.8963609136844,-19.2173401706084,-19.1254438697912,-18.9292556544422
1474,-20.5159820736651,-19.3048002916909,-20.4618151847281,-19.8806032670063,-18.9480794366358
1475,-20.1492200322283,-19.7053851206225,-21.5229544134477,-20.7246178025168,-19.1580024435993
1476,-19.9176144179633,-20.1530874816831,-21.9502798118894,-21.5629205778875,-20.1015279012959
1477,-19.9757700857068,-20.5824762204587,-21.6880871626247,-22.1972939220816,-21.6199225822099
1478,-20.1850355429581,-20.8041284028496,-21.087210877663,-22.3227808561068,-22.8323168753629
1479,-20.4062361496668,-20.7105903376967,-20.4679985644752,-21.7578407749117,-23.0588874998469
1480,-20.5508451049382,-20.538232929913,-19.9581490559171,-20.8242428369352,-22.5382323289342
1481,-20.5446906025397,-20.589667875219,-19.6343368665714,-19.9537375538913,-21.7226369935634
1482,-20.3534729541485,-20.7959928824615,-19.4951936769028,-19.302032327149,-20.8281335126899
1483,-19.9803214032156,-20.739591712584,-19.4660955497825,-18.7657258497567,-19.8489955194117
1484,-19.4697406296523,-20.1556655513049,-19.4691591476403,-18.2553968098776,-18.818724092469
1485,-19.0070634392286,-19.3660009937747,-19.4250007815466,-17.7662887040953,-17.9394389201195
1486,-18.7910038302471,-18.8021687359001,-19.2531611953202,-17.3128749771809,-17.4300653331484
1487,-18.7090012353328,-18.5522863295415,-18.8600446786351,-16.919735002587,-17.1506509413913
1488,-18.3822737974376,-18.4106711331813,-18.1408674286017,-16.6200762000821,-16.6543290987502
1489,-17.5940214127241,-18.1955039762627,-17.123674672699,-16.4011955656729,-15.7351197902924
1490,-16.6688494877949,-17.8307797315104,-16.259281332913,-16.1037786609571,-14.9830720990607
1491,-16.0174217823557,-17.2747853123385,-16.0441057241249,-15.5638988551958,-15.0912483057167
