"calage","c14age","c14sig","c14ageUpper","c14ageLower"
975,1111.29162808336,10.4635716439622,1090.41524345869,1132.22442304807
976,1116.38290176896,10.2930204734966,1095.81560120106,1137.04245193825
977,1120.0187757418,10.359646616637,1099.29704230183,1140.74265494809
978,1122.36425857481,10.406348880756,1101.52118231872,1143.09213520255
979,1123.14368333986,10.4567197895099,1102.32129028872,1144.13872756648
980,1121.59543683801,10.843008335929,1099.97087326238,1143.29565375135
981,1117.36228962315,10.8266159719838,1095.71949490255,1139.07876744291
982,1112.34925835815,11.2363515135268,1089.80677464151,1134.80236499253
983,1108.93056219366,11.7662063737373,1085.44852045452,1132.57130543275
984,1107.81535727408,11.6652646851302,1084.40360109006,1131.15876006006
985,1108.27334195441,11.6205293213826,1084.99120122333,1131.46260430279
986,1109.4954062412,12.2329891377127,1085.02752963284,1133.87435904725
987,1110.77715088781,13.0631981529906,1084.60670680632,1136.81962020868
988,1111.97690801428,13.6993670737912,1084.45107593519,1139.23132852824
989,1113.15939533753,13.9910907551117,1085.2066260612,1141.15433514269
990,1114.30871236177,13.9398649541332,1086.35404852602,1142.19245178126
991,1115.4317956751,13.5346443374246,1088.33903997534,1142.42295412159
992,1116.54292509234,13.0034221883794,1090.48850047527,1142.45890081206
993,1117.62166301784,12.3644206088305,1092.89897287817,1142.29937743782
994,1118.74330701392,11.7942051248095,1095.18856343502,1142.31917913497
995,1119.85788388635,11.4699632019827,1096.95951731903,1142.72400274208
996,1120.9773693616,11.4640874078043,1098.10788834896,1143.93120111715
997,1122.13918002302,11.7298004114975,1098.66998034571,1145.57599457253
998,1123.3078549332,12.2012584460683,1098.93852678397,1147.75528925516
999,1124.54336100545,12.7479990692107,1099.10518335425,1150.06511227848
1000,1125.81259287427,13.2798594531183,1099.2808272663,1152.38763235968
1001,1127.06206327586,13.7160501679345,1099.66424826226,1154.4596228063
1002,1128.33361216912,14.0280113909539,1100.3213901652,1156.29904995962
1003,1129.56147097131,14.2213787750092,1101.18283808064,1158.01073949462
1004,1130.85623814396,14.2996910423542,1102.36540019298,1159.50699686734
1005,1132.01451430116,14.2667190255572,1103.60972541179,1160.56032627646
1006,1133.22438268473,14.1268818830444,1105.04857453864,1161.54074670826
1007,1134.28106754006,13.903972467948,1106.61741646891,1162.18140018551
1008,1135.33331117091,13.6476132928352,1108.14052261109,1162.71393461226
1009,1136.25931680675,13.3721641674429,1109.61490029139,1163.15536383322
1010,1137.09364155427,13.1078293070616,1111.05014579521,1163.42110640066
1011,1137.85594434061,12.8669350146631,1112.2232457155,1163.70870093785
1012,1138.39345227443,12.6497419561325,1113.23634006748,1163.73796801484
1013,1138.8278740735,12.4758873818438,1114.00209737034,1163.92695451407
1014,1139.17197106628,12.4409925179319,1114.3709696569,1164.18566096546
1015,1139.3019327742,12.4166287583969,1114.49286547461,1164.20959541854
1016,1139.23437698975,12.4934066447454,1114.36726244894,1164.27290936542
1017,1138.97349703607,12.5904535293298,1113.93264317756,1164.21575143119
1018,1138.54062077118,12.7501030521635,1113.05922294041,1164.06670532625
1019,1137.88659003507,12.8944425677294,1112.16337132407,1163.73496471923
1020,1136.98011710491,13.0084636557387,1110.97234420515,1163.12755483942
1021,1135.79992066765,13.1133048888121,1109.558150612,1162.07504593531
1022,1134.44261352909,13.1071930741143,1108.40249069119,1160.7927601401
1023,1132.85615930834,13.1029958038793,1106.67132694017,1159.15536111211
1024,1131.14366475928,13.0229820573,1105.29259777024,1157.40782593936
1025,1129.18426680718,12.8947499145872,1103.48547950635,1155.10636008736
1026,1127.13342832209,12.7281273624586,1101.74556200269,1152.72825436654
1027,1125.03201455577,12.5076085493799,1099.99844286954,1150.12202536657
1028,1122.82699269901,12.3190949859615,1098.19349833173,1147.61319667763
1029,1120.57704392922,12.1310461677044,1096.29905843434,1144.88722719136
1030,1118.30266423311,11.9399010265197,1094.44747037518,1142.19297723697
1031,1116.07685083641,11.7120900544287,1092.61219751412,1139.50083696436
1032,1113.8806602187,11.555258388508,1090.82375791824,1137.1122636002
1033,1111.7313474896,11.4676095597725,1088.75496599183,1134.68013687462
1034,1109.67455116664,11.3879732629975,1086.85097919631,1132.46209341456
1035,1107.72210658518,11.3698055593781,1084.99460840432,1130.47643980175
1036,1105.98944766044,11.4032331606366,1083.17048477941,1128.74983411171
1037,1104.33286121996,11.4513347832553,1081.33543328335,1127.14049940068
1038,1102.95635760425,11.5706023436656,1079.72702727087,1126.02233571837
1039,1101.76695126485,11.6736683067111,1078.33998501237,1125.14289483718
1040,1100.80211273435,11.8555723847268,1077.06422533627,1124.5042419583
1041,1100.14885063858,12.020851929996,1076.08824715656,1124.21302018449
1042,1099.78968238531,12.1630154540397,1075.46930573331,1124.1130440965
1043,1099.75646921518,12.2894216335771,1075.12220051974,1124.42130508687
1044,1100.12313102281,12.3733739954995,1075.36656337409,1124.8886841194
1045,1100.8227290051,12.4448264254112,1075.83480957251,1125.66472257874
1046,1101.95538939734,12.4372661612913,1077.07506760485,1126.90300755927
1047,1103.47147454917,12.4148471362756,1078.6756237727,1128.26803696193
1048,1105.35466656263,12.3305921866239,1080.7208954213,1129.9916137667
1049,1107.58684936166,12.2236303692209,1083.05337487609,1132.04924026394
1050,1110.10589159872,12.1206870753087,1085.8647371236,1134.34843503307
1051,1112.90997847311,12.0010157610018,1088.88836184546,1136.93564682621
1052,1115.94941660967,11.8353347342782,1092.23130117244,1139.57649282974
1053,1119.29454743953,11.7776402191337,1095.65008978274,1142.93471019919
1054,1122.75055714106,11.7194447850908,1099.34838183998,1146.19587349325
1055,1126.45231566373,11.6783127019685,1103.11304768446,1149.76383917447
1056,1130.26666319726,11.7394044380722,1106.84214749639,1153.71328412448
1057,1134.23139521889,11.7984653059134,1110.58390102327,1157.85112693848
1058,1138.24689601399,11.9082094207072,1114.44045945912,1162.04507279885
1059,1142.43013249769,12.0482687804746,1118.35248821472,1166.56925424262
1060,1146.5041499756,12.2697605837812,1121.98751214729,1171.00344925792
1061,1150.67956699219,12.4998734345778,1125.73743014683,1175.76311892842
1062,1154.8598329965,12.7716526164517,1129.30467738885,1180.53141938142
1063,1158.90423137559,13.0377837041766,1132.87085910363,1184.96180160698
1064,1163.00920137067,13.3062793954059,1136.44152570479,1189.60358721051
1065,1166.91040932706,13.5276236719434,1139.82936875731,1194.03324797652
1066,1170.69828722933,13.764606111544,1143.16232640332,1198.20038762844
1067,1174.39133552564,13.951692054819,1146.55111347896,1202.24455283583
1068,1177.83097983416,14.0978540988108,1149.79889276773,1206.08263262246
1069,1181.15717172782,14.1452254769068,1152.85213921856,1209.4048269619
1070,1184.16406955627,14.1741575852493,1155.86332115026,1212.43540840101
1071,1186.94684700665,14.140812630648,1158.67225324608,1215.29868215354
1072,1189.48823379098,14.0060548063261,1161.50063222837,1217.35661772776
1073,1191.75812197886,13.848774883497,1164.06997691712,1219.57303757882
1074,1193.79780838062,13.6680094389883,1166.44424119965,1221.1153092554
1075,1195.62117128384,13.4844893272833,1168.67018858094,1222.57870580448
1076,1197.21891423079,13.254960335107,1170.6229814526,1223.66882470815
1077,1198.62206641168,13.0790235394165,1172.47867552399,1224.75225260798
1078,1199.85351078192,12.8612610002588,1174.10301782247,1225.596204791
1079,1200.83576270427,12.7587352174469,1175.30625365011,1226.31844657621
1080,1201.67355310281,12.6871685186312,1176.29652056831,1227.05253386795
1081,1202.29872440469,12.6341318863066,1177.03575347227,1227.58271057731
1082,1202.80385139465,12.6415710972825,1177.53943683928,1228.06276244453
1083,1203.14083453969,12.7144623366233,1177.74937794754,1228.48712525118
1084,1203.29704491243,12.847333666482,1177.66819590213,1228.95431991771
1085,1203.32800005335,12.9896285135058,1177.41000771591,1229.34271645176
1086,1203.27027580268,13.1525327883118,1176.90160626621,1229.56381497436
1087,1203.07903595462,13.3722744748325,1176.47508906698,1229.87901660179
1088,1202.7666965869,13.5732670809251,1175.74670533535,1229.96735807885
